id,z,x,code,key,pos
4412,44,84,13,center_pane,4484
4413,45,84,13,center_pane,4584
4414,46,84,13,center_pane,4684
4415,47,84,13,center_pane,4784
4416,48,84,13,center_pane,4884
4417,49,84,13,center_pane,4984
4418,50,84,1,wall,5084
4419,51,84,1,wall,5184
4420,0,85,1,wall,085
4421,1,85,1,wall,185
4422,2,85,1,wall,285
4423,3,85,1,wall,385
4424,4,85,1,wall,485
4425,5,85,1,wall,585
4426,6,85,1,wall,685
4427,7,85,1,wall,785
4428,8,85,1,wall,885
4429,9,85,2,door,985
4430,10,85,1,wall,1085
4431,11,85,1,wall,1185
4432,12,85,1,wall,1285
4433,13,85,1,wall,1385
4434,14,85,1,wall,1485
4435,15,85,1,wall,1585
4436,16,85,1,wall,1685
4437,17,85,1,wall,1785
4438,18,85,1,wall,1885
4439,19,85,1,wall,1985
4440,20,85,1,wall,2085
4441,21,85,1,wall,2185
4442,22,85,1,wall,2285
4443,23,85,1,wall,2385
4444,24,85,1,wall,2485
4445,25,85,1,wall,2585
4446,26,85,1,wall,2685
4447,27,85,1,wall,2785
4448,28,85,1,wall,2885
4449,29,85,1,wall,2985
4450,30,85,1,wall,3085
4451,31,85,1,wall,3185
4452,32,85,1,wall,3285
4453,33,85,1,wall,3385
4454,34,85,1,wall,3485
4455,35,85,1,wall,3585
4456,36,85,1,wall,3685
4457,37,85,1,wall,3785
4458,38,85,1,wall,3885
4459,39,85,1,wall,3985
4460,40,85,1,wall,4085
4461,41,85,1,wall,4185
4462,42,85,1,wall,4285
4463,43,85,1,wall,4385
4464,44,85,1,wall,4485
4465,45,85,1,wall,4585
4466,46,85,1,wall,4685
4467,47,85,1,wall,4785
4468,48,85,1,wall,4885
4469,49,85,1,wall,4985
4470,50,85,1,wall,5085
4471,51,85,1,wall,5185
4472,0,86,1,wall,086
4473,1,86,13,center_pane,186
4474,2,86,13,center_pane,286
4475,3,86,13,center_pane,386
4476,4,86,9,rubble,486
4477,5,86,13,center_pane,586
4478,6,86,13,center_pane,686
4479,7,86,13,center_pane,786
4480,8,86,13,center_pane,886
4481,9,86,13,center_pane,986
4482,10,86,13,center_pane,1086
4483,11,86,13,center_pane,1186
4484,12,86,13,center_pane,1286
4485,13,86,13,center_pane,1386
4486,14,86,13,center_pane,1486
4487,15,86,13,center_pane,1586
4488,16,86,13,center_pane,1686
4489,17,86,1,wall,1786
4490,18,86,13,center_pane,1886
4491,19,86,13,center_pane,1986
4492,20,86,13,center_pane,2086
4493,21,86,13,center_pane,2186
4494,22,86,13,center_pane,2286
4495,23,86,13,center_pane,2386
4496,24,86,13,center_pane,2486
4497,25,86,13,center_pane,2586
4498,26,86,13,center_pane,2686
4499,27,86,13,center_pane,2786
4500,28,86,13,center_pane,2886
4501,29,86,13,center_pane,2986
4502,30,86,13,center_pane,3086
4503,31,86,13,center_pane,3186
4504,32,86,13,center_pane,3286
4505,33,86,13,center_pane,3386
4506,34,86,13,center_pane,3486
4507,35,86,13,center_pane,3586
4508,36,86,13,center_pane,3686
4509,37,86,13,center_pane,3786
4510,38,86,13,center_pane,3886
4511,39,86,13,center_pane,3986
4512,40,86,13,center_pane,4086
4513,41,86,13,center_pane,4186
4514,42,86,13,center_pane,4286
4515,43,86,13,center_pane,4386
4516,44,86,13,center_pane,4486
4517,45,86,13,center_pane,4586
4518,46,86,13,center_pane,4686
4519,47,86,13,center_pane,4786
4520,48,86,13,center_pane,4886
4521,49,86,13,center_pane,4986
4522,50,86,13,center_pane,5086
4523,51,86,1,wall,5186
4524,0,87,1,wall,087
4525,1,87,1,wall,187
4526,2,87,1,wall,287
4527,3,87,9,rubble,387
4528,4,87,6,yellow,487
4529,5,87,9,rubble,587
4530,6,87,13,center_pane,687
4531,7,87,13,center_pane,787
4532,8,87,13,center_pane,887
4533,9,87,13,center_pane,987
4534,10,87,13,center_pane,1087
4535,11,87,13,center_pane,1187
4536,12,87,13,center_pane,1287
4537,13,87,13,center_pane,1387
4538,14,87,13,center_pane,1487
4539,15,87,13,center_pane,1587
4540,16,87,1,wall,1687
4541,17,87,1,wall,1787
4542,18,87,13,center_pane,1887
4543,19,87,13,center_pane,1987
4544,20,87,13,center_pane,2087
4545,21,87,13,center_pane,2187
4546,22,87,13,center_pane,2287
4547,23,87,13,center_pane,2387
4548,24,87,13,center_pane,2487
4549,25,87,13,center_pane,2587
4550,26,87,13,center_pane,2687
4551,27,87,13,center_pane,2787
4552,28,87,13,center_pane,2887
4553,29,87,13,center_pane,2987
4554,30,87,13,center_pane,3087
4555,31,87,13,center_pane,3187
4556,32,87,13,center_pane,3287
4557,33,87,13,center_pane,3387
4558,34,87,13,center_pane,3487
4559,35,87,13,center_pane,3587
4560,36,87,13,center_pane,3687
4561,37,87,13,center_pane,3787
4562,38,87,13,center_pane,3887
4563,39,87,13,center_pane,3987
4564,40,87,13,center_pane,4087
4565,41,87,13,center_pane,4187
4566,42,87,13,center_pane,4287
4567,43,87,13,center_pane,4387
4568,44,87,13,center_pane,4487
4569,45,87,13,center_pane,4587
4570,46,87,13,center_pane,4687
4571,47,87,13,center_pane,4787
4572,48,87,13,center_pane,4887
4573,49,87,13,center_pane,4987
4574,50,87,13,center_pane,5087
4575,51,87,1,wall,5187
4576,0,88,1,wall,088
4577,1,88,13,center_pane,188
4578,2,88,1,wall,288
4579,3,88,13,center_pane,388
4580,4,88,9,rubble,488
4581,5,88,13,center_pane,588
4582,6,88,13,center_pane,688
4583,7,88,13,center_pane,788
4584,8,88,13,center_pane,888
4585,9,88,13,center_pane,988
4586,10,88,13,center_pane,1088
4587,11,88,13,center_pane,1188
4588,12,88,13,center_pane,1288
4589,13,88,9,rubble,1388
4590,14,88,,,1488
4591,15,88,13,center_pane,1588
4592,16,88,1,wall,1688
4593,17,88,13,center_pane,1788
4594,18,88,13,center_pane,1888
4595,19,88,13,center_pane,1988
4596,20,88,13,center_pane,2088
4597,21,88,13,center_pane,2188
4598,22,88,13,center_pane,2288
4599,23,88,13,center_pane,2388
4600,24,88,13,center_pane,2488
4601,25,88,13,center_pane,2588
4602,26,88,13,center_pane,2688
4603,27,88,13,center_pane,2788
4604,28,88,13,center_pane,2888
4605,29,88,13,center_pane,2988
4606,30,88,13,center_pane,3088
4607,31,88,13,center_pane,3188
4608,32,88,13,center_pane,3288
4609,33,88,13,center_pane,3388
4610,34,88,13,center_pane,3488
4611,35,88,13,center_pane,3588
4612,36,88,13,center_pane,3688
4613,37,88,13,center_pane,3788
4614,38,88,13,center_pane,3888
4615,39,88,13,center_pane,3988
4616,40,88,13,center_pane,4088
4617,41,88,13,center_pane,4188
4618,42,88,13,center_pane,4288
4619,43,88,13,center_pane,4388
4620,44,88,13,center_pane,4488
4621,45,88,13,center_pane,4588
4622,46,88,13,center_pane,4688
4623,47,88,13,center_pane,4788
4624,48,88,13,center_pane,4888
4625,49,88,13,center_pane,4988
4626,50,88,13,center_pane,5088
4627,51,88,1,wall,5188
4628,0,89,1,wall,089
4629,1,89,13,center_pane,189
4630,2,89,1,wall,289
4631,3,89,1,wall,389
4632,4,89,13,center_pane,489
4633,5,89,13,center_pane,589
4634,6,89,13,center_pane,689
4635,7,89,13,center_pane,789
4636,8,89,5,red,889
4637,9,89,13,center_pane,989
4638,10,89,13,center_pane,1089
4639,11,89,13,center_pane,1189
4640,12,89,9,rubble,1289
4641,13,89,6,yellow,1389
4642,14,89,9,rubble,1489
4643,15,89,1,wall,1589
4644,16,89,1,wall,1689
4645,17,89,13,center_pane,1789
4646,18,89,13,center_pane,1889
4647,19,89,13,center_pane,1989
4648,20,89,13,center_pane,2089
4649,21,89,13,center_pane,2189
4650,22,89,13,center_pane,2289
4651,23,89,13,center_pane,2389
4652,24,89,13,center_pane,2489
4653,25,89,13,center_pane,2589
4654,26,89,13,center_pane,2689
4655,27,89,13,center_pane,2789
4656,28,89,13,center_pane,2889
4657,29,89,13,center_pane,2989
4658,30,89,13,center_pane,3089
4659,31,89,13,center_pane,3189
4660,32,89,13,center_pane,3289
4661,33,89,13,center_pane,3389
4662,34,89,13,center_pane,3489
4663,35,89,13,center_pane,3589
4664,36,89,13,center_pane,3689
4665,37,89,13,center_pane,3789
4666,38,89,13,center_pane,3889
4667,39,89,13,center_pane,3989
4668,40,89,13,center_pane,4089
4669,41,89,13,center_pane,4189
4670,42,89,13,center_pane,4289
4671,43,89,13,center_pane,4389
4672,44,89,13,center_pane,4489
4673,45,89,13,center_pane,4589
4674,46,89,13,center_pane,4689
4675,47,89,13,center_pane,4789
4676,48,89,13,center_pane,4889
4677,49,89,13,center_pane,4989
4678,50,89,13,center_pane,5089
4679,51,89,1,wall,5189
4680,0,90,1,wall,090
4681,1,90,13,center_pane,190
4682,2,90,13,center_pane,290
4683,3,90,1,wall,390
4684,4,90,13,center_pane,490
4685,5,90,13,center_pane,590
4686,6,90,13,center_pane,690
4687,7,90,13,center_pane,790
4688,8,90,13,center_pane,890
4689,9,90,13,center_pane,990
4690,10,90,13,center_pane,1090
4691,11,90,13,center_pane,1190
4692,12,90,13,center_pane,1290
4693,13,90,9,rubble,1390
4694,14,90,13,center_pane,1490
4695,15,90,1,wall,1590
4696,16,90,13,center_pane,1690
4697,17,90,13,center_pane,1790
4698,18,90,13,center_pane,1890
4699,19,90,13,center_pane,1990
4700,20,90,13,center_pane,2090
4701,21,90,13,center_pane,2190
4702,22,90,13,center_pane,2290
4703,23,90,13,center_pane,2390
4704,24,90,13,center_pane,2490
4705,25,90,13,center_pane,2590
4706,26,90,13,center_pane,2690
4707,27,90,13,center_pane,2790
4708,28,90,13,center_pane,2890
4709,29,90,13,center_pane,2990
4710,30,90,13,center_pane,3090
4711,31,90,13,center_pane,3190
4712,32,90,13,center_pane,3290
4713,33,90,13,center_pane,3390
4714,34,90,13,center_pane,3490
4715,35,90,13,center_pane,3590
4716,36,90,13,center_pane,3690
4717,37,90,13,center_pane,3790
4718,38,90,13,center_pane,3890
4719,39,90,13,center_pane,3990
4720,40,90,13,center_pane,4090
4721,41,90,13,center_pane,4190
4722,42,90,13,center_pane,4290
4723,43,90,13,center_pane,4390
4724,44,90,13,center_pane,4490
4725,45,90,13,center_pane,4590
4726,46,90,13,center_pane,4690
4727,47,90,13,center_pane,4790
4728,48,90,13,center_pane,4890
4729,49,90,13,center_pane,4990
4730,50,90,13,center_pane,5090
4731,51,90,1,wall,5190
4732,0,91,1,wall,091
4733,1,91,13,center_pane,191
4734,2,91,13,center_pane,291
4735,3,91,1,wall,391
4736,4,91,1,wall,491
4737,5,91,1,wall,591
4738,6,91,13,center_pane,691
4739,7,91,13,center_pane,791
4740,8,91,13,center_pane,891
4741,9,91,13,center_pane,991
4742,10,91,13,center_pane,1091
4743,11,91,13,center_pane,1191
4744,12,91,13,center_pane,1291
4745,13,91,1,wall,1391
4746,14,91,1,wall,1491
4747,15,91,1,wall,1591
4748,16,91,13,center_pane,1691
4749,17,91,13,center_pane,1791
4750,18,91,13,center_pane,1891
4751,19,91,13,center_pane,1991
4752,20,91,13,center_pane,2091
4753,21,91,13,center_pane,2191
4754,22,91,13,center_pane,2291
4755,23,91,13,center_pane,2391
4756,24,91,13,center_pane,2491
4757,25,91,13,center_pane,2591
4758,26,91,13,center_pane,2691
4759,27,91,13,center_pane,2791
4760,28,91,13,center_pane,2891
4761,29,91,13,center_pane,2991
4762,30,91,13,center_pane,3091
4763,31,91,13,center_pane,3191
4764,32,91,13,center_pane,3291
4765,33,91,13,center_pane,3391
4766,34,91,13,center_pane,3491
4767,35,91,13,center_pane,3591
4768,36,91,13,center_pane,3691
4769,37,91,13,center_pane,3791
4770,38,91,13,center_pane,3891
4771,39,91,13,center_pane,3991
4772,40,91,13,center_pane,4091
4773,41,91,13,center_pane,4191
4774,42,91,13,center_pane,4291
4775,43,91,13,center_pane,4391
4776,44,91,13,center_pane,4491
4777,45,91,13,center_pane,4591
4778,46,91,13,center_pane,4691
4779,47,91,13,center_pane,4791
4780,48,91,13,center_pane,4891
4781,49,91,13,center_pane,4991
4782,50,91,13,center_pane,5091
4783,51,91,1,wall,5191
4784,0,92,1,wall,092
4785,1,92,13,center_pane,192
4786,2,92,13,center_pane,292
4787,3,92,13,center_pane,392
4788,4,92,13,center_pane,492
4789,5,92,13,center_pane,592
4790,6,92,1,wall,692
4791,7,92,1,wall,792
4792,8,92,13,center_pane,892
4793,9,92,13,center_pane,992
4794,10,92,13,center_pane,1092
4795,11,92,1,wall,1192
4796,12,92,1,wall,1292
4797,13,92,13,center_pane,1392
4798,14,92,13,center_pane,1492
4799,15,92,13,center_pane,1592
4800,16,92,13,center_pane,1692
4801,17,92,13,center_pane,1792
4802,18,92,13,center_pane,1892
4803,19,92,13,center_pane,1992
4804,20,92,13,center_pane,2092
4805,21,92,13,center_pane,2192
4806,22,92,13,center_pane,2292
4807,23,92,13,center_pane,2392
4808,24,92,13,center_pane,2492
4809,25,92,13,center_pane,2592
4810,26,92,13,center_pane,2692
4811,27,92,13,center_pane,2792
4812,28,92,13,center_pane,2892
4813,29,92,13,center_pane,2992
4814,30,92,13,center_pane,3092
4815,31,92,13,center_pane,3192
4816,32,92,13,center_pane,3292
4817,33,92,13,center_pane,3392
4818,34,92,13,center_pane,3492
4819,35,92,13,center_pane,3592
4820,36,92,13,center_pane,3692
4821,37,92,13,center_pane,3792
4822,38,92,13,center_pane,3892
4823,39,92,13,center_pane,3992
4824,40,92,13,center_pane,4092
4825,41,92,13,center_pane,4192
4826,42,92,13,center_pane,4292
4827,43,92,13,center_pane,4392
4828,44,92,13,center_pane,4492
4829,45,92,13,center_pane,4592
4830,46,92,13,center_pane,4692
4831,47,92,13,center_pane,4792
4832,48,92,13,center_pane,4892
4833,49,92,13,center_pane,4992
4834,50,92,13,center_pane,5092
4835,51,92,1,wall,5192
4836,0,93,1,wall,093
4837,1,93,13,center_pane,193
4838,2,93,13,center_pane,293
4839,3,93,13,center_pane,393
4840,4,93,13,center_pane,493
4841,5,93,13,center_pane,593
4842,6,93,13,center_pane,693
4843,7,93,1,wall,793
4844,8,93,1,wall,893
4845,9,93,1,wall,993
4846,10,93,1,wall,1093
4847,11,93,1,wall,1193
4848,12,93,13,center_pane,1293
4849,13,93,13,center_pane,1393
4850,14,93,13,center_pane,1493
4851,15,93,13,center_pane,1593
4852,16,93,13,center_pane,1693
4853,17,93,13,center_pane,1793
4854,18,93,13,center_pane,1893
4855,19,93,13,center_pane,1993
4856,20,93,13,center_pane,2093
4857,21,93,13,center_pane,2193
4858,22,93,13,center_pane,2293
4859,23,93,13,center_pane,2393
4860,24,93,13,center_pane,2493
4861,25,93,13,center_pane,2593
4862,26,93,13,center_pane,2693
4863,27,93,13,center_pane,2793
4864,28,93,13,center_pane,2893
4865,29,93,13,center_pane,2993
4866,30,93,13,center_pane,3093
4867,31,93,13,center_pane,3193
4868,32,93,13,center_pane,3293
4869,33,93,13,center_pane,3393
4870,34,93,13,center_pane,3493
4871,35,93,13,center_pane,3593
4872,36,93,13,center_pane,3693
4873,37,93,13,center_pane,3793
4874,38,93,13,center_pane,3893
4875,39,93,13,center_pane,3993
4876,40,93,13,center_pane,4093
4877,41,93,13,center_pane,4193
4878,42,93,13,center_pane,4293
4879,43,93,13,center_pane,4393
4880,44,93,13,center_pane,4493
4881,45,93,13,center_pane,4593
4882,46,93,13,center_pane,4693
4883,47,93,13,center_pane,4793
4884,48,93,13,center_pane,4893
4885,49,93,13,center_pane,4993
4886,50,93,13,center_pane,5093
4887,51,93,1,wall,5193
4888,0,94,1,wall,094
4889,1,94,1,wall,194
4890,2,94,1,wall,294
4891,3,94,1,wall,394
4892,4,94,1,wall,494
4893,5,94,1,wall,594
4894,6,94,1,wall,694
4895,7,94,1,wall,794
4896,8,94,1,wall,894
4897,9,94,1,wall,994
4898,10,94,1,wall,1094
4899,11,94,1,wall,1194
4900,12,94,1,wall,1294
4901,13,94,1,wall,1394
4902,14,94,1,wall,1494
4903,15,94,1,wall,1594
4904,16,94,1,wall,1694
4905,17,94,1,wall,1794
4906,18,94,1,wall,1894
4907,19,94,1,wall,1994
4908,20,94,1,wall,2094
4909,21,94,1,wall,2194
4910,22,94,1,wall,2294
4911,23,94,1,wall,2394
4912,24,94,1,wall,2494
4913,25,94,1,wall,2594
4914,26,94,1,wall,2694
4915,27,94,1,wall,2794
4916,28,94,1,wall,2894
4917,29,94,1,wall,2994
4918,30,94,1,wall,3094
4919,31,94,1,wall,3194
4920,32,94,1,wall,3294
4921,33,94,1,wall,3394
4922,34,94,1,wall,3494
4923,35,94,1,wall,3594
4924,36,94,1,wall,3694
4925,37,94,1,wall,3794
4926,38,94,1,wall,3894
4927,39,94,1,wall,3994
4928,40,94,1,wall,4094
4929,41,94,1,wall,4194
4930,42,94,1,wall,4294
4931,43,94,1,wall,4394
4932,44,94,1,wall,4494
4933,45,94,1,wall,4594
4934,46,94,1,wall,4694
4935,47,94,1,wall,4794
4936,48,94,1,wall,4894
4937,49,94,1,wall,4994
4938,50,94,1,wall,5094
4939,51,94,1,wall,5194
